21:47:55,997 DEBUG PropertiesUtils:22 - property:LoginPanel.hostName
2018-07-15 13:52:08,471 DEBUG [main] com.bplead.cad.util.PropertiesUtils - property:instance.resource
2018-07-15 13:52:08,472 DEBUG [main] com.bplead.cad.resource.ResourceBundle - resource:/com/bplead/cad/resource/LoginFrame.properties
2018-07-15 13:52:08,472 ERROR [main] com.bplead.cad.resource.ResourceBundle - 
2018-07-15 13:52:08,474 DEBUG [main] com.bplead.cad.util.PropertiesUtils - property:default.font.name
2018-07-15 13:52:08,474 DEBUG [main] com.bplead.cad.util.PropertiesUtils - property:default.font.style
2018-07-15 13:52:08,475 DEBUG [main] com.bplead.cad.util.PropertiesUtils - property:default.font.size
2018-07-15 13:52:08,479 DEBUG [main] com.bplead.cad.util.PropertiesUtils - property:instance.resource
2018-07-15 13:52:08,479 DEBUG [main] com.bplead.cad.resource.ResourceBundle - resource:/com/bplead/cad/resource/LoginFrame.properties
2018-07-15 13:52:08,479 ERROR [main] com.bplead.cad.resource.ResourceBundle - 
2018-07-15 13:52:08,480 DEBUG [main] com.bplead.cad.ui.LoginFrame - LoginPanel.hostName:null
2018-07-15 13:52:08,480 DEBUG [main] com.bplead.cad.util.PropertiesUtils - property:instance.resource
2018-07-15 13:52:08,480 DEBUG [main] com.bplead.cad.resource.ResourceBundle - resource:/com/bplead/cad/resource/LoginFrame.properties
2018-07-15 13:52:08,480 ERROR [main] com.bplead.cad.resource.ResourceBundle - 
2018-07-15 13:52:08,483 DEBUG [main] com.bplead.cad.util.PropertiesUtils - property:host.url
2018-07-15 13:52:09,887 DEBUG [main] com.bplead.cad.util.PropertiesUtils - property:host.editable
com.bplead.cad.util.PropertiesUtils.readProperty(PropertiesUtils.java:22) 2018-07-15 13:54:31,034 DEBUG  - property:instance.resource
  com.bplead.cad.resource.ResourceBundle.initResource(ResourceBundle.java:28) 2018-07-15 13:54:31,040 DEBUG  - resource:/com/bplead/cad/resource/LoginFrame.properties
  com.bplead.cad.resource.ResourceBundle.initResource(ResourceBundle.java:31) 2018-07-15 13:54:31,043 ERROR  - 
  com.bplead.cad.util.PropertiesUtils.readProperty(PropertiesUtils.java:22) 2018-07-15 13:54:31,045 DEBUG  - property:default.font.name
  com.bplead.cad.util.PropertiesUtils.readProperty(PropertiesUtils.java:22) 2018-07-15 13:54:31,045 DEBUG  - property:default.font.style
  com.bplead.cad.util.PropertiesUtils.readProperty(PropertiesUtils.java:22) 2018-07-15 13:54:31,045 DEBUG  - property:default.font.size
  com.bplead.cad.util.PropertiesUtils.readProperty(PropertiesUtils.java:22) 2018-07-15 13:54:31,051 DEBUG  - property:instance.resource
  com.bplead.cad.resource.ResourceBundle.initResource(ResourceBundle.java:28) 2018-07-15 13:54:31,051 DEBUG  - resource:/com/bplead/cad/resource/LoginFrame.properties
  com.bplead.cad.resource.ResourceBundle.initResource(ResourceBundle.java:31) 2018-07-15 13:54:31,052 ERROR  - 
  com.bplead.cad.ui.LoginFrame$LoginPanel.initComponents(LoginFrame.java:49) 2018-07-15 13:54:31,052 DEBUG  - LoginPanel.hostName:null
  com.bplead.cad.util.PropertiesUtils.readProperty(PropertiesUtils.java:22) 2018-07-15 13:54:31,052 DEBUG  - property:instance.resource
  com.bplead.cad.resource.ResourceBundle.initResource(ResourceBundle.java:28) 2018-07-15 13:54:31,052 DEBUG  - resource:/com/bplead/cad/resource/LoginFrame.properties
  com.bplead.cad.resource.ResourceBundle.initResource(ResourceBundle.java:31) 2018-07-15 13:54:31,053 ERROR  - 
  com.bplead.cad.util.PropertiesUtils.readProperty(PropertiesUtils.java:22) 2018-07-15 13:54:31,055 DEBUG  - property:host.url
  com.bplead.cad.util.PropertiesUtils.readProperty(PropertiesUtils.java:22) 2018-07-15 13:54:32,321 DEBUG  - property:host.editable
  com.bplead.cad.util.PropertiesUtils.readProperty(PropertiesUtils.java:22) 2018-07-15 13:57:09,138 DEBUG  - property:instance.resource
  com.bplead.cad.resource.ResourceBundle.initResource(ResourceBundle.java:28) 2018-07-15 13:57:09,141 DEBUG  - resource:/com/bplead/cad/resource/LoginFrame.properties
  com.bplead.cad.util.PropertiesUtils.readProperty(PropertiesUtils.java:22) 2018-07-15 13:57:09,147 DEBUG  - property:default.font.name
  com.bplead.cad.util.PropertiesUtils.readProperty(PropertiesUtils.java:22) 2018-07-15 13:57:09,148 DEBUG  - property:default.font.style
  com.bplead.cad.util.PropertiesUtils.readProperty(PropertiesUtils.java:22) 2018-07-15 13:57:09,148 DEBUG  - property:default.font.size
  com.bplead.cad.util.PropertiesUtils.readProperty(PropertiesUtils.java:22) 2018-07-15 13:57:09,153 DEBUG  - property:instance.resource
